utt_id,spk_id,demog,gender,speaking_style,duration,num_samples,filepath,transcription
N000307-fn000799-380.7945-383.2219,N000307,NnT,f,read,['2.427375'],['38838'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-380.7945-383.2219.wav'],verplichtingen na te komen
N000307-fn000799-383.2219-386.1511,N000307,NnT,f,read,['2.92925'],['46867'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-383.2219-386.1511.wav'],de juffrouw rust een middagje
N000307-fn000799-386.8288-389.5913,N000307,NnT,f,read,['2.7625'],['44200'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-386.8288-389.5913.wav'],uit en doet een dutje
N000307-fn000799-389.5913-390.7785,N000307,NnT,f,read,['1.187188'],['18996'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-389.5913-390.7785.wav'],de chauffeur v
N000307-fn000799-390.7785-393.1977,N000307,NnT,f,read,['2.419188'],['38707'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-390.7785-393.1977.wav'],tracht met wilde
N000307-fn000799-393.1977-395.7028,N000307,NnT,f,read,['2.505125'],['40081'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-393.1977-395.7028.wav'],bewegingen de kuilen in de weg
N000307-fn000799-395.7028-398.2453,N000307,NnT,f,read,['2.5425'],['40680'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-395.7028-398.2453.wav'],om te w te omzeilen
N000307-fn000799-398.2453-399.9686,N000307,NnT,f,read,['1.723312'],['27573'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-398.2453-399.9686.wav'],de huiseigenaar
N000307-fn000799-399.9686-401.3854,N000307,NnT,f,read,['1.41675'],['22669'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-399.9686-401.3854.wav'],kwam aan de deur
N000307-fn000799-401.3854-403.8937,N000307,NnT,f,read,['2.508312'],['40133'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-401.3854-403.8937.wav'],om de huur te opha op te halen
N000307-fn000799-407.9206-410.3514,N000307,NnT,f,read,['2.43075'],['38893'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-407.9206-410.3514.wav'],vitrage is heel ouderwets
N000307-fn000799-410.3514-412.0427,N000307,NnT,f,read,['1.691313'],['27061'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-410.3514-412.0427.wav'],en past nie
N000307-fn000799-412.0427-413.5741,N000307,NnT,f,read,['1.531438'],['24502'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-412.0427-413.5741.wav'],bij een modern
N000307-fn000799-414.2380-416.5972,N000307,NnT,f,read,['2.359188'],['37747'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-414.2380-416.5972.wav'],intereshi in
N000307-fn000799-416.5972-418.4540,N000307,NnT,f,read,['1.856812'],['29709'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-416.5972-418.4540.wav'],intrerieur
N000307-fn000799-418.4540-421.3647,N000307,NnT,f,read,['2.910687'],['46571'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-418.4540-421.3647.wav'],de nederlandse gulden is allang even hard
N000307-fn000799-42.0105-43.9794,N000307,NnT,f,read,['1.968875'],['31502'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-42.0105-43.9794.wav'],de prijs van een heleboel dingen
N000307-fn000799-421.3647-422.7259,N000307,NnT,f,read,['1.361187'],['21779'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-421.3647-422.7259.wav'],als de duitse mark
N000307-fn000799-423.5495-426.3217,N000307,NnT,f,read,['2.772187'],['44355'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-423.5495-426.3217.wav'],een bekertje warme chocolademelk
N000307-fn000799-426.3217-428.5916,N000307,NnT,f,read,['2.269938'],['36318'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-426.3217-428.5916.wav'],moet je wel k lusten
N000307-fn000799-428.5916-430.3159,N000307,NnT,f,read,['1.72425'],['27589'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-428.5916-430.3159.wav'],door jouw gezeur
N000307-fn000799-43.9794-45.2824,N000307,NnT,f,read,['1.303'],['20848'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-43.9794-45.2824.wav'],in nederland is vast
N000307-fn000799-430.3159-432.1351,N000307,NnT,f,read,['1.81925'],['29107'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-430.3159-432.1351.wav'],zijn we nu al meer m
N000307-fn000799-432.1351-434.7516,N000307,NnT,f,read,['2.6165'],['41864'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-432.1351-434.7516.wav'],dan een uur te laat voor die afsprak
N000307-fn000799-435.5495-436.4985,N000307,NnT,f,read,['0.949'],['15184'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-435.5495-436.4985.wav'],afspraak
N000307-fn000799-437.0008-439.8680,N000307,NnT,f,read,['2.867188'],['45876'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-437.0008-439.8680.wav'],met een flinke garage erbij moet je genoeg
N000307-fn000799-441.0862-443.5140,N000307,NnT,f,read,['2.427813'],['38845'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-441.0862-443.5140.wav'],opbergruimte hebben
N000307-fn000799-444.2723-445.9366,N000307,NnT,f,read,['1.664312'],['26629'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-444.2723-445.9366.wav'],opbergruimte hebben
N000307-fn000799-449.6342-450.2689,N000307,NnT,f,read,['0.6346875'],['10155'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-449.6342-450.2689.wav'],een
N000307-fn000799-45.9173-48.1871,N000307,NnT,f,read,['2.269813'],['36317'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-45.9173-48.1871.wav'],dat betekent dat je niet kunt praten
N000307-fn000799-450.2689-451.2648,N000307,NnT,f,read,['0.9959375'],['15934'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-450.2689-451.2648.wav'],een f
N000307-fn000799-451.2648-454.2027,N000307,NnT,f,read,['2.937875'],['47007'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-451.2648-454.2027.wav'],een foutje van de stuurman heeft het schip
N000307-fn000799-454.2027-456.0664,N000307,NnT,f,read,['1.863688'],['29819'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-454.2027-456.0664.wav'],doen kapseizen
N000307-fn000799-457.1817-459.2321,N000307,NnT,f,read,['2.050437'],['32806'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-457.1817-459.2321.wav'],gelokt door
N000307-fn000799-459.2321-461.7491,N000307,NnT,f,read,['2.517'],['40272'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-459.2321-461.7491.wav'],een stukje kaas liep het muisje
N000307-fn000799-461.7491-463.7682,N000307,NnT,f,read,['2.019063'],['32306'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-461.7491-463.7682.wav'],keurig in de val
N000307-fn000799-463.7682-465.8032,N000307,NnT,f,read,['2.035'],['32560'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-463.7682-465.8032.wav'],het ziet er naar uit dat het
N000307-fn000799-465.8032-466.8944,N000307,NnT,f,read,['1.091187'],['17459'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-465.8032-466.8944.wav'],deze wè
N000307-fn000799-466.8944-469.2932,N000307,NnT,f,read,['2.398813'],['38381'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-466.8944-469.2932.wav'],week bij ons opnieuw te gaat regenen
N000307-fn000799-469.8093-471.3951,N000307,NnT,f,read,['1.585812'],['25373'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-469.8093-471.3951.wav'],na die grote lekkage
N000307-fn000799-472.0985-473.4626,N000307,NnT,f,read,['1.364125'],['21825'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-472.0985-473.4626.wav'],lekkage toch
N000307-fn000799-474.2380-477.1377,N000307,NnT,f,read,['2.899688'],['46395'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-474.2380-477.1377.wav'],was het dure behang aan vervang
N000307-fn000799-477.1377-478.5275,N000307,NnT,f,read,['1.389812'],['22237'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-477.1377-478.5275.wav'],vervagging toe
N000307-fn000799-479.4025-480.1808,N000307,NnT,f,read,['0.7783125'],['12452'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-479.4025-480.1808.wav'],gedul
N000307-fn000799-48.1871-51.1747,N000307,NnT,f,read,['2.987562'],['47802'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-48.1871-51.1747.wav'],met de verkoper over een lagere prijs
N000307-fn000799-480.1808-483.0605,N000307,NnT,f,read,['2.879688'],['46076'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-480.1808-483.0605.wav'],gedulde hou ik de deur voor je open
N000307-fn000799-485.4368-487.5393,N000307,NnT,f,read,['2.1025'],['33640'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-485.4368-487.5393.wav'],het o het ongeluk
N000307-fn000799-487.5393-490.1857,N000307,NnT,f,read,['2.646375'],['42343'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-487.5393-490.1857.wav'],veroorzaakte een enorme
N000307-fn000799-490.1857-491.5655,N000307,NnT,f,read,['1.379812'],['22077'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-490.1857-491.5655.wav'],ravage
N000307-fn000799-491.5655-492.9072,N000307,NnT,f,read,['1.341687'],['21467'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-491.5655-492.9072.wav'],honderden auto's
N000307-fn000799-493.7307-496.1173,N000307,NnT,f,read,['2.386625'],['38185'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-493.7307-496.1173.wav'],auto's waren in elkaar gedrukt
N000307-fn000799-496.1173-496.8361,N000307,NnT,f,read,['0.7188125'],['11501'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-496.1173-496.8361.wav'],de si
N000307-fn000799-496.8361-499.3063,N000307,NnT,f,read,['2.470187'],['39523'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-496.8361-499.3063.wav'],socia-lis-tische
N000307-fn000799-499.3063-500.1768,N000307,NnT,f,read,['0.8705'],['13928'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-499.3063-500.1768.wav'],premier
N000307-fn000799-500.9489-503.2109,N000307,NnT,f,read,['2.262'],['36192'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-500.9489-503.2109.wav'],moest zijn zwaarste wapen
N000307-fn000799-503.2109-504.7166,N000307,NnT,f,read,['1.50575'],['24091'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-503.2109-504.7166.wav'],uit de kast halen
N000307-fn000799-504.7166-506.9361,N000307,NnT,f,read,['2.2195'],['35512'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-504.7166-506.9361.wav'],zij blijven het flatje huren
N000307-fn000799-506.9361-509.5261,N000307,NnT,f,read,['2.59'],['41440'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-506.9361-509.5261.wav'],tot ze een leuk huis hebben gevonden
N000307-fn000799-509.5261-511.4583,N000307,NnT,f,read,['1.932188'],['30915'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-509.5261-511.4583.wav'],de beurs is van plan
N000307-fn000799-51.1747-53.4272,N000307,NnT,f,read,['2.2525'],['36040'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-51.1747-53.4272.wav'],bij sommige dingen
N000307-fn000799-511.9624-514.0699,N000307,NnT,f,read,['2.1075'],['33720'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-511.9624-514.0699.wav'],om het bedrijf in juni negentien
N000307-fn000799-514.0699-515.7114,N000307,NnT,f,read,['1.6415'],['26264'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-514.0699-515.7114.wav'],vierennegentig
N000307-fn000799-515.7114-518.0081,N000307,NnT,f,read,['2.29675'],['36747'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-515.7114-518.0081.wav'],uit de noteringe te halen
N000307-fn000799-518.0081-520.0518,N000307,NnT,f,read,['2.043688'],['32699'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-518.0081-520.0518.wav'],de toekomst van jeroen
N000307-fn000799-520.0518-522.0796,N000307,NnT,f,read,['2.027812'],['32445'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-520.0518-522.0796.wav'],is door zijn ouders al helemaal
N000307-fn000799-522.0796-524.7259,N000307,NnT,f,read,['2.64625'],['42341'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-522.0796-524.7259.wav'],uitf-ges-gestippeld
N000307-fn000799-53.4272-55.9638,N000307,NnT,f,read,['2.536625'],['40585'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-53.4272-55.9638.wav'],is dat heel erg heel duidelijk
N000307-fn000799-55.9638-57.5398,N000307,NnT,f,read,['1.576'],['25216'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-55.9638-57.5398.wav'],voor groente of
N000307-fn000799-57.5398-59.9677,N000307,NnT,f,read,['2.427875'],['38847'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-57.5398-59.9677.wav'],fruit kleren en andere
N000307-fn000799-60.6711-62.2776,N000307,NnT,f,read,['1.6065'],['25704'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-60.6711-62.2776.wav'],niet zo grote
N000307-fn000799-62.2776-63.8058,N000307,NnT,f,read,['1.528188'],['24451'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-62.2776-63.8058.wav'],en dure artikelen
N000307-fn000799-65.0326-67.4972,N000307,NnT,f,read,['2.464562'],['39434'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-65.0326-67.4972.wav'],be betaal je gewoon de prijs
N000307-fn000799-67.4972-69.5570,N000307,NnT,f,read,['2.059813'],['32957'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-67.4972-69.5570.wav'],die erop staat of die ve
N000307-fn000799-69.5570-71.9076,N000307,NnT,f,read,['2.350625'],['37609'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-69.5570-71.9076.wav'],die de verkoper ervoor vraagt
N000307-fn000799-75.6428-77.3579,N000307,NnT,f,read,['1.715062'],['27442'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-75.6428-77.3579.wav'],dit is niet zo bij spullen
N000307-fn000799-77.3579-78.8625,N000307,NnT,f,read,['1.504625'],['24074'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-77.3579-78.8625.wav'],die niet nieuw zijn
N000307-fn000799-78.8625-80.4932,N000307,NnT,f,read,['1.630687'],['26091'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-78.8625-80.4932.wav'],tweedehands spullen
N000307-fn000799-80.4932-82.6346,N000307,NnT,f,read,['2.141438'],['34262'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-80.4932-82.6346.wav'],daar-bij is het juist
N000307-fn000799-82.6346-84.0307,N000307,NnT,f,read,['1.396062'],['22338'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-82.6346-84.0307.wav'],heel normaal
N000307-fn000799-84.0307-86.1414,N000307,NnT,f,read,['2.110687'],['33771'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-84.0307-86.1414.wav'],als je probeert uhm
N000307-fn000799-86.1414-88.1550,N000307,NnT,f,read,['2.013625'],['32218'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-86.1414-88.1550.wav'],minder te betalen
N000307-fn000799-88.1550-90.3966,N000307,NnT,f,read,['2.241625'],['35865'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-88.1550-90.3966.wav'],ook bij tweedehands auto's
N000307-fn000799-90.3966-92.9736,N000307,NnT,f,read,['2.577'],['41232'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-90.3966-92.9736.wav'],is de vraagprijs nooit de v
N000307-fn000799-92.9736-94.3175,N000307,NnT,f,read,['1.343875'],['21503'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-92.9736-94.3175.wav'],prijs die je
N000307-fn000799-94.3175-96.5339,N000307,NnT,f,read,['2.216375'],['35462'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-94.3175-96.5339.wav'],er echt voor betaalt
N000307-fn000799-96.5339-98.7162,N000307,NnT,f,read,['2.182312'],['34917'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-96.5339-98.7162.wav'],je betaalt altijd minder
N000307-fn000799-98.7162-100.1060,N000307,NnT,f,read,['1.389812'],['22237'],['dump/raw/nl_test_read_all_hires/data/format.20/N000307-fn000799-98.7162-100.1060.wav'],of je vraagt
N000309-fn000803-107.5050-109.3174,N000309,NnT,m,read,['1.812375'],['28998'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-107.5050-109.3174.wav'],dit is niet zo
N000309-fn000803-109.7521-112.5848,N000309,NnT,m,read,['2.832688'],['45323'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-109.7521-112.5848.wav'],bij s-pullen die niet
N000309-fn000803-11.1538-13.3247,N000309,NnT,m,read,['2.170875'],['34735'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-11.1538-13.3247.wav'],veel nederlan-ders
N000309-fn000803-112.5848-113.6422,N000309,NnT,m,read,['1.057375'],['16919'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-112.5848-113.6422.wav'],nieuw zijn
N000309-fn000803-114.1227-115.5672,N000309,NnT,m,read,['1.4445'],['23112'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-114.1227-115.5672.wav'],tweedehands spullen
N000309-fn000803-116.4594-118.1996,N000309,NnT,m,read,['1.74025'],['27843'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-116.4594-118.1996.wav'],daarbij is het juist
N000309-fn000803-118.1996-120.0712,N000309,NnT,m,read,['1.871562'],['29946'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-118.1996-120.0712.wav'],heel normaal als je
N000309-fn000803-120.0712-122.0305,N000309,NnT,m,read,['1.959313'],['31349'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-120.0712-122.0305.wav'],probeer minder te betalen
N000309-fn000803-122.7683-123.8552,N000309,NnT,m,read,['1.086875'],['17391'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-122.7683-123.8552.wav'],ook bij
N000309-fn000803-123.8552-125.9597,N000309,NnT,m,read,['2.1045'],['33672'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-123.8552-125.9597.wav'],tweedehands auto's is de
N000309-fn000803-126.6803-128.6609,N000309,NnT,m,read,['1.980562'],['31690'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-126.6803-128.6609.wav'],vraagprijs nooit
N000309-fn000803-128.6609-130.3897,N000309,NnT,m,read,['1.728812'],['27661'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-128.6609-130.3897.wav'],de prijs die je er
N000309-fn000803-13.3247-15.8059,N000309,NnT,m,read,['2.481188'],['39699'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-13.3247-15.8059.wav'],vieren elk jaar hun verjaardag
N000309-fn000803-130.3897-132.4572,N000309,NnT,m,read,['2.0675'],['33080'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-130.3897-132.4572.wav'],echt voor betaalt
N000309-fn000803-132.4572-134.7340,N000309,NnT,m,read,['2.276813'],['36429'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-132.4572-134.7340.wav'],je betaalt altijd minder
N000309-fn000803-135.2487-136.4755,N000309,NnT,m,read,['1.226812'],['19629'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-135.2487-136.4755.wav'],of je vraag
N000309-fn000803-137.1189-137.8739,N000309,NnT,m,read,['0.755'],['12080'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-137.1189-137.8739.wav'],er
N000309-fn000803-138.3685-139.5769,N000309,NnT,m,read,['1.208375'],['19334'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-138.3685-139.5769.wav'],f er
N000309-fn000803-140.1517-142.5870,N000309,NnT,m,read,['2.435313'],['38965'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-140.1517-142.5870.wav'],nog gratis spullen bij
N000309-fn000803-142.5870-144.7575,N000309,NnT,m,read,['2.1705'],['34728'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-142.5870-144.7575.wav'],zoals een cd-speler
N000309-fn000803-148.2181-149.6451,N000309,NnT,m,read,['1.427'],['22832'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-148.2181-149.6451.wav'],post kun je versturen
N000309-fn000803-149.6451-151.2838,N000309,NnT,m,read,['1.638687'],['26219'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-149.6451-151.2838.wav'],via de brievenbus
N000309-fn000803-15.8059-17.1625,N000309,NnT,m,read,['1.356625'],['21706'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-15.8059-17.1625.wav'],en hun trouwdag
N000309-fn000803-152.0130-154.1235,N000309,NnT,m,read,['2.1105'],['33768'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-152.0130-154.1235.wav'],als je een brief
N000309-fn000803-154.1235-155.7191,N000309,NnT,m,read,['1.595625'],['25529'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-154.1235-155.7191.wav'],voor 's avonds
N000309-fn000803-156.1052-156.6815,N000309,NnT,m,read,['0.5763125'],['9221'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-156.1052-156.6815.wav'],ze
N000309-fn000803-156.6815-159.1884,N000309,NnT,m,read,['2.506875'],['40110'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-156.6815-159.1884.wav'],voor 's avonds zes uur op de b
N000309-fn000803-159.7031-161.6848,N000309,NnT,m,read,['1.981688'],['31707'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-159.7031-161.6848.wav'],bus uh doet
N000309-fn000803-162.7658-164.3298,N000309,NnT,m,read,['1.564'],['25024'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-162.7658-164.3298.wav'],kom de br
N000309-fn000803-164.3298-166.5181,N000309,NnT,m,read,['2.188313'],['35013'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-164.3298-166.5181.wav'],de brief binnen
N000309-fn000803-167.5647-168.6800,N000309,NnT,m,read,['1.115312'],['17845'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-167.5647-168.6800.wav'],nederland
N000309-fn000803-169.1294-170.7680,N000309,NnT,m,read,['1.638625'],['26218'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-169.1294-170.7680.wav'],de volgende dag aan
N000309-fn000803-17.9952-18.8787,N000309,NnT,m,read,['0.8835'],['14136'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-17.9952-18.8787.wav'],een vej
N000309-fn000803-171.7632-173.5446,N000309,NnT,m,read,['1.781438'],['28502'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-171.7632-173.5446.wav'],post die niet in
N000309-fn000803-173.8792-176.7680,N000309,NnT,m,read,['2.888813'],['46221'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-173.8792-176.7680.wav'],briev brievenbus past
N000309-fn000803-177.3256-179.6304,N000309,NnT,m,read,['2.30475'],['36877'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-177.3256-179.6304.wav'],verstuur je in een pakket
N000309-fn000803-18.8787-20.7254,N000309,NnT,m,read,['1.846688'],['29547'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-18.8787-20.7254.wav'],een verjaardag
N000309-fn000803-180.2081-181.7489,N000309,NnT,m,read,['1.54075'],['24653'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-180.2081-181.7489.wav'],pakketten zijn er in
N000309-fn000803-181.7489-184.5867,N000309,NnT,m,read,['2.837812'],['45405'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-181.7489-184.5867.wav'],verschillende soorten en maten
N000309-fn000803-184.9985-186.1157,N000309,NnT,m,read,['1.117188'],['17875'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-184.9985-186.1157.wav'],je kunt ze voor
N000309-fn000803-186.1157-188.0474,N000309,NnT,m,read,['1.931687'],['30907'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-186.1157-188.0474.wav'],allerlei dingen gebruiken
N000309-fn000803-192.2253-193.8500,N000309,NnT,m,read,['1.624688'],['25996'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-192.2253-193.8500.wav'],een gemeente is
N000309-fn000803-194.9224-197.6076,N000309,NnT,m,read,['2.68525'],['42963'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-194.9224-197.6076.wav'],een stad of dorp
N000309-fn000803-198.2854-200.0765,N000309,NnT,m,read,['1.791125'],['28658'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-198.2854-200.0765.wav'],of een paar kleine
N000309-fn000803-200.0765-201.9347,N000309,NnT,m,read,['1.858188'],['29731'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-200.0765-201.9347.wav'],dorpjes samen
N000309-fn000803-201.9347-203.3074,N000309,NnT,m,read,['1.372687'],['21963'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-201.9347-203.3074.wav'],dorpen samen
N000309-fn000803-205.3182-206.7951,N000309,NnT,m,read,['1.476938'],['23630'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-205.3182-206.7951.wav'],uh amb
N000309-fn000803-207.3471-209.1787,N000309,NnT,m,read,['1.831563'],['29306'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-207.3471-209.1787.wav'],ambtenaren
N000309-fn000803-209.1787-211.8392,N000309,NnT,m,read,['2.6605'],['42568'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-209.1787-211.8392.wav'],van de gemeente controleren of
N000309-fn000803-21.2830-22.4326,N000309,NnT,m,read,['1.149625'],['18393'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-21.2830-22.4326.wav'],vieren
N000309-fn000803-211.8392-214.3808,N000309,NnT,m,read,['2.541625'],['40665'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-211.8392-214.3808.wav'],alle kinderen naar school gaan
